domain,intent_group,intent,nn-NO,bm-NO,duration,transcription,spontaneous,channel_1,channel_2,speaker,dialect
meldinger,meldinger,svar på melding [til <kontakt>],svar Anna takk,svar Anna takk,2.465,svar anna takk,False,KSV20201022-1315_mix_1078228_1080693_1.wav,KSV20201022-1315_mix_1078228_1080693_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>],svar på Anna sin SMS,svar på Anna sin SMS,3.248,svar på anna sin sms,False,KSV20201022-1315_mix_1080693_1083941_1.wav,KSV20201022-1315_mix_1080693_1083941_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>],svar på den meldinga frå Anna,svar på den meldingen fra Anna,3.65,svar på den meldingen fra anna,False,KSV20201022-1315_mix_1083941_1087591_1.wav,KSV20201022-1315_mix_1083941_1087591_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>],svar på meldinga eg fekk frå Anna,svar på meldingen jeg fikk fra Anna,3.278,svar på meldingen eg fekk fra anna,False,KSV20201022-1315_mix_1087591_1090869_1.wav,KSV20201022-1315_mix_1087591_1090869_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>],svar på tekstmeldinga til Anna,svar på tekstmeldingen til Anna,2.946,svar på tekstmeldingen til anna,False,KSV20201022-1315_mix_1090869_1093815_1.wav,KSV20201022-1315_mix_1090869_1093815_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>],ver så snill og diktér eit svar,vær så snill og diktér et svar,2.859,vær så snill og diktér et svar,False,KSV20201022-1315_mix_1093815_1096674_1.wav,KSV20201022-1315_mix_1093815_1096674_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>],ver så snill og svar på Annas melding,vær så snill og svar på Annas melding,2.321,vær så snill og svar på annas melding,False,KSV20201022-1315_mix_1097840_1100161_1.wav,KSV20201022-1315_mix_1097840_1100161_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"diktér dette svaret: ""skal me møtast i morgon""","diktér dette svaret: ""skal vi møtes i morgen""",5.874,diktér dette svaret skal me møtast i morgon,False,KSV20211013-1300_mix_1054407_1060281_1.wav,KSV20211013-1300_mix_1054407_1060281_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"du kan godt svara at: “me skal møtast i morgon""","du kan godt svare at: “vi skal møtes i morgen""",4.446,du kan godt svara at me skal møtast i morgon,False,KSV20211013-1300_mix_1062160_1066606_1.wav,KSV20211013-1300_mix_1062160_1066606_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"du kan svara at: ""me skal møtast i morgon""","du kan svare at: ""vi skal møtes i morgen""",4.343,du kan svara at me skal møtast i morgon,False,KSV20211013-1300_mix_1066606_1070949_1.wav,KSV20211013-1300_mix_1066606_1070949_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"du må senda Anna eit svar og skriva: ""skal me møtast i morgon?""","du må sende Anna et svar og skrive: ""skal vi møtes i morgen?""",5.976,du må senda anna et svar og skriva skal me møtast i morgon,False,KSV20211013-1300_mix_1070949_1076925_1.wav,KSV20211013-1300_mix_1070949_1076925_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"du må skriva eit svar på SMS-en til Anna der det skal stå: ""skal me møtast i morgon?""","du må skrive et svar på SMS-en til Anna hvor det skal stå: ""skal vi møtes i morgen?""",8.128,du må skriva et svar på sms-en til anna kor det skal stå skal me møtast i morgon,False,KSV20211013-1300_mix_1076925_1085053_1.wav,KSV20211013-1300_mix_1076925_1085053_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"du må svara på melding til Anna der det står: ""skal me møtast i morgon?""","du må svare på melding til Anna hvor det står: ""skal vi møtes i morgen?""",6.464,du må svara på melding til anna kor det står skal me møtast i morgon,False,KSV20211013-1300_mix_1085053_1091517_1.wav,KSV20211013-1300_mix_1085053_1091517_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"eg må svara på den SMS og skriva at: ""vi skal møtast i morgon""","jeg må svare på den SMS-en og skrive at: ""vi skal møtes i morgen""",4.964,eg må svara på den sms-en og skriva at me skal møtast i morgon,False,KSV20211013-1300_mix_1098200_1103164_1.wav,KSV20211013-1300_mix_1098200_1103164_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"eg skal ta og svara på Sms-en: ""skal vi møtast i morgon?"" til Anna","jeg skal ta og svare på SMS-en: ""skal vi møtes i morgen?"" til Anna",5.57,eg skal ta og svara på sms-en skal me møtast i morgon til anna,False,KSV20211013-1300_mix_1105480_1111050_1.wav,KSV20211013-1300_mix_1105480_1111050_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"eg vil at du skal svara på tekstmelding til Anna for meg og skriva: ""skal me møtast i morgon?""","jeg vil at du skal svare på en tekstmelding til Anna for meg og skrive: ""skal vi møtes i morgen?""",7.159,eg vil at du skal svara på en tekstmelding til anna for meg og skriva skal me møtast i morgon,False,KSV20211013-1300_mix_1111050_1118209_1.wav,KSV20211013-1300_mix_1111050_1118209_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"eg vil diktera eit svar til Anna og seie: ""skal me møtast i morgon?""","jeg vil diktere et svar til Anna og si: ""skal vi møtes i morgen?""",4.882,eg vil diktera et svar til anna og seie skal me møtast i morgon,False,KSV20211013-1300_mix_1118209_1123091_1.wav,KSV20211013-1300_mix_1118209_1123091_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"eg vil senda eit svar der det står: ""skal me møtast i morgon?""","jeg vil sende et svar hvor det står: ""skal vi møtes i morgen?""",4.421,eg vil senda et svar kor det står skal me møtast i morgon,False,KSV20211013-1300_mix_1125730_1130151_1.wav,KSV20211013-1300_mix_1125730_1130151_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"eg vil skriva ein SMS som svar der det står: ""skal me møtast i morgon?"" og senda han til Anna","jeg vil skrive en SMS som svar hvor det står: ""skal vi møtes i morgen?"" og sende den til Anna",6.588,eg vil skriva en sms som svar kor det står skal me møtast i morgon og senda han til anna,False,KSV20211013-1300_mix_1131220_1137808_1.wav,KSV20211013-1300_mix_1131220_1137808_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"eg vil svara på denne meldinga og skriva: ""skal me møtast i morgon?""","jeg vil svare på denne meldingen og skrive: ""skal vi møtes i morgen?""",5.692,eg vil svara på denne meldingen og skriva skal me møtast i morgon,False,KSV20211013-1300_mix_1137808_1143500_1.wav,KSV20211013-1300_mix_1137808_1143500_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"kan du diktera ein SMS og svara Anna at: ""me skal møtast i morgon?""","kan du diktere en SMS og svare Anna at: ""vi skal møtes i morgen?""",4.98,kan du diktera en sms og svara anna at me skal møtast i morgon,False,KSV20211013-1300_mix_1151150_1156130_1.wav,KSV20211013-1300_mix_1151150_1156130_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"kan du senda Anna svaret at: ""me skal møtast i morgon""","kan du sende Anna svaret at: ""vi skal møtes i morgen""",4.5,kan du senda anna svaret at me skal møtast i morgon,False,KSV20211013-1300_mix_1167570_1172070_1.wav,KSV20211013-1300_mix_1167570_1172070_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"kan du senda eit svar med ei tekstmelding til Anna frå meg og skriva at: ""vi skal møtast i morgon""","kan du sende et svar med en tekstmelding til Anna fra meg og skrive at: ""vi skal møtes i morgen""",5.2,kan du senda et svar med en tekstmelding til anna fra meg og skriva at me skal møtast i morgon,False,KSV20211013-1300_mix_1179250_1184450_1.wav,KSV20211013-1300_mix_1179250_1184450_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"kan du senda eit svar til Anna og skriva: ""skal vi møtast i morgon?""","kan du sende et svar til Anna og skrive: ""skal vi møtes i morgen?""",5.8,kan du senda et svar til anna og skriva me£ skal£ m£ skal me møtast i morgon,False,KSV20211013-1300_mix_1186100_1191900_1.wav,KSV20211013-1300_mix_1186100_1191900_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"kan du ta og svara på meldinga til Anna: ""skal me møtast i morgon?""","kan du ta og svare på meldingen til Anna: ""skal vi møtes i morgen?""",4.14,kan du ta og svara på meldingen til anna skal me møtast i morgon,False,KSV20211013-1300_mix_1197130_1201270_1.wav,KSV20211013-1300_mix_1197130_1201270_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"kan eg få diktera eit svar til Anna at: ""me skal møtast i morgon""","kan jeg få diktere et svar til Anna at: ""vi skal møtes i morgen""",4.627,kan eg få diktera et svar til anna at me skal møtast i morgon,False,KSV20211013-1300_mix_1201270_1205897_1.wav,KSV20211013-1300_mix_1201270_1205897_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"send Anna eit svar og sei: ""skal me møtast i morgon?""","send Anna et svar og si: ""skal vi møtes i morgen?""",4.833,send anna et svar og sei skal me møtast i morgon,False,KSV20211013-1300_mix_1205897_1210730_1.wav,KSV20211013-1300_mix_1205897_1210730_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"send eit svar der det står: ""skal me møtast i morgon?""","send et svar hvor det står: ""skal vi møtes i morgen?""",4.14,send et svar kor det står skal me møtast i morgon,False,KSV20211013-1300_mix_1210730_1214870_1.wav,KSV20211013-1300_mix_1210730_1214870_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"skriv dette svaret: ""skal me møtast i morgon?""","skriv dette svaret: ""skal vi møtes i morgen?""",5.439,skriv dette svaret skal me møtast i morgon,False,KSV20211013-1300_mix_1217310_1222749_1.wav,KSV20211013-1300_mix_1217310_1222749_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"svar Anna og spør: “skal me møtast i morgon?""","svar Anna og spør: “skal vi møtes i morgen?""",5.474,svar anna og spør skal me møtast i morgon,False,KSV20211013-1300_mix_1225040_1230514_1.wav,KSV20211013-1300_mix_1225040_1230514_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"svar på ei tekstmelding til Anna og sei: ""skal me møtast i morgon?""","svar på en tekstmelding til Anna og si: ""skal vi møtes i morgen?""",4.429,svar på en tekstmelding til anna og sei skal me møtast i morgon,False,KSV20211013-1300_mix_1232620_1237049_1.wav,KSV20211013-1300_mix_1232620_1237049_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"svar på meldinga til Anna med: ""skal me møtast i morgon?""","svar på meldingen til Anna med: ""skal vi møtes i morgen?""",4.961,svar på meldingen til anna med skal me møtast i morgon,False,KSV20211013-1300_mix_1237049_1242010_1.wav,KSV20211013-1300_mix_1237049_1242010_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"svar: ""skal me møtast i morgon?"" for meg","svar: ""skal vi møtes i morgen?"" for meg",4.333,svar skal me møtast i morgon for meg,False,KSV20211013-1300_mix_1242010_1246343_1.wav,KSV20211013-1300_mix_1242010_1246343_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"ver så snill og svar på tekstmelding til Anna der du skriv: ""skal me møtast i morgon?""","vær så snill og svar på tekstmelding til Anna hvor du skriver: ""skal vi møtes i morgen?""",6.352,vær så snill og svar på tekstmelding til anna kor du skriver skal me møtast i morgon,False,KSV20211013-1300_mix_1246343_1252695_1.wav,KSV20211013-1300_mix_1246343_1252695_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"svar ho Anna og spør: “skal me møtast i morgon?""","svar hun Anna og spør: “skal vi møtes i morgen?""",5.925,svar ho anna og spør skal me møtast i morgon,False,KNV20201015-1325_mix_2730426_2736351_1.wav,KNV20201015-1325_mix_2730426_2736351_2.wav,KNV,north-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"svar på SMS-en til ho Anna og skriv: ""skal me møtast i morgon?""","svar på SMS-en til hun Anna og skriv: ""skal vi møtes i morgen?""",4.51,svar på sms-en til ho anna og skriv skal me møtast i morgon,False,KNV20201015-1325_mix_2739720_2744230_1.wav,KNV20201015-1325_mix_2739720_2744230_2.wav,KNV,north-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"diktér dette svaret til Anna: ""skal me møtast i morgon?""","diktér dette svaret til Anna: ""skal vi møtes i morgen?""",4.551,diktér dette svaret til anna skal me møtast i morgon,False,KSV20201022-1315_mix_1307140_1311691_1.wav,KSV20201022-1315_mix_1307140_1311691_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"du kan gjerne senda eit svar til Anna om at: “me skal møtast i morgon""","du kan gjerne sende et svar til Anna om at: “vi skal møtes i morgen""",4.939,du kan gjerne senda et svar til anna om at me skal møtast i morgon,False,KSV20201022-1315_mix_1311691_1316630_1.wav,KSV20201022-1315_mix_1311691_1316630_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"du kan senda dette svaret at: ""me skal møtast i morgon""","du kan sende dette svaret at: ""vi skal møtes i morgen""",5.219,du kan senda dette svaret at me skal møtast i morgon,False,KSV20201022-1315_mix_1321130_1326349_1.wav,KSV20201022-1315_mix_1321130_1326349_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"du må senda Anna eit svar for meg og skriva at: ""me skal møtast i morgon""","du må sende Anna et svar for meg og skrive at: ""vi skal møtes i morgen""",6.941,du må senda anna et svar for meg og skriva at me skal møtast i morgon,False,KSV20201022-1315_mix_1326349_1333290_1.wav,KSV20201022-1315_mix_1326349_1333290_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"du må senda eit svar for meg og spørja om: ""me skal møtast i morgon""","du må sende et svar for meg og spørre om: ""vi skal møtes i morgen""",4.23,du må senda et svar for meg og spørra om me skal møtast i morgon,False,KSV20201022-1315_mix_1340750_1344980_1.wav,KSV20201022-1315_mix_1340750_1344980_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"du må svara Anna med ei melding for meg der det skal stå: ""skal me møtast i morgon?""","du må svare Anna med en melding for meg hvor det skal stå: ""skal vi møtes i morgen?""",4.5,du må svara anna med en melding fra meg kor det skal stå skal me møtast i morgon,False,KSV20201022-1315_mix_1362720_1367220_1.wav,KSV20201022-1315_mix_1362720_1367220_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"eg må skriva ei tekstmelding med stemma og svare Anna og det skal stå: ""skal me møtast i morgon?""","jeg må skrive en tekstmelding med stemmen og svare Anna og det skal stå: ""skal vi møtes i morgen?""",5.47,eg vil skriva en tekstmelding med stemmen og svare anna og det skal stå skal me møtast i morgon,False,KSV20201022-1315_mix_1395730_1401200_1.wav,KSV20201022-1315_mix_1395730_1401200_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"eg skal senda eit svar til Anna og spørje: ""skal me møtast i morgon?""","jeg skal sende et svar til Anna og spørre: ""skal vi møtes i morgen?""",3.97,eg skal senda et svar til anna og spørra skal me møtast i morgon,False,KSV20201022-1315_mix_1407840_1411810_1.wav,KSV20201022-1315_mix_1407840_1411810_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"eg treng å svara på melding til Anna og seia at: ""vi skal møtast i morgon""","jeg trenger å svare på en melding til Anna og si at: ""vi skal møtes i morgen""",3.97,eg treng å svara på en melding til anna og seie at me skal møtast i morgon,False,KSV20201022-1315_mix_1413120_1417090_1.wav,KSV20201022-1315_mix_1413120_1417090_2.wav,KSV,south-west
meldinger,meldinger,svar på melding [til <kontakt>] med <beskjed>,"eg vil diktera eit svar til Anna der det står: ""skal me møtast i morgon?""","jeg vil diktere et svar til Anna hvor det står: ""skal vi møtes i morgen?""",4.077,eg vil diktera et svar til anna kor det står skal me møtast i morgon,False,KSV20201022-1315_mix_1418290_1422367_1.wav,KSV20201022-1315_mix_1418290_1422367_2.wav,KSV,south-west
